segment,ch0_psd_mean_asym,ch0_theta_power_asym,ch0_alpha_power_asym,ch0_beta_power_asym,ch0_alpha_theta_ratio_asym,ch0_alpha_beta_ratio_asym,ch0_hjorth_mobility_asym,ch0_hjorth_complexity_asym,ch0_lz_complexity_asym,ch0_lyapunov_asym,ch0_entropy_asym,ch0_fractal_dim_asym,ch1_psd_mean_asym,ch1_theta_power_asym,ch1_alpha_power_asym,ch1_beta_power_asym,ch1_alpha_theta_ratio_asym,ch1_alpha_beta_ratio_asym,ch1_hjorth_mobility_asym,ch1_hjorth_complexity_asym,ch1_lz_complexity_asym,ch1_lyapunov_asym,ch1_entropy_asym,ch1_fractal_dim_asym,ch2_psd_mean_asym,ch2_theta_power_asym,ch2_alpha_power_asym,ch2_beta_power_asym,ch2_alpha_theta_ratio_asym,ch2_alpha_beta_ratio_asym,ch2_hjorth_mobility_asym,ch2_hjorth_complexity_asym,ch2_lz_complexity_asym,ch2_lyapunov_asym,ch2_entropy_asym,ch2_fractal_dim_asym,ch3_psd_mean_asym,ch3_theta_power_asym,ch3_alpha_power_asym,ch3_beta_power_asym,ch3_alpha_theta_ratio_asym,ch3_alpha_beta_ratio_asym,ch3_hjorth_mobility_asym,ch3_hjorth_complexity_asym,ch3_lz_complexity_asym,ch3_lyapunov_asym,ch3_entropy_asym,ch3_fractal_dim_asym,plv_ch0_ch1_asym,plv_ch0_ch2_asym,plv_ch0_ch3_asym,plv_ch1_ch2_asym,plv_ch1_ch3_asym,plv_ch2_ch3_asym,source_file,class_label
61,-3.40004648699971,2.607784357753886,0.3995704631114251,0.1400066745453881,-1.5586657946339906,-2.8417041750584824,-18.84142668669053,,14000000.0,-3.028630470998736,412.3142663260014,132.94602883561754,5.896695734032266,1.44670479131101,0.1589031147837656,0.0950056438059013,-1.2896953611535176,-3.560275997119988,7.885554649064019,,-13.000013000013,-2.6358311942060952,-75.07020781007277,215.1378547599748,-2.6393477011881403,3.2156281392224324,0.5336342196956768,0.2460824974246517,5.542381522120736,2.423660669992576,-19.89322680191841,,10000000.0,8.122913004704468,-656.765495575944,83.31062069988626,5574097.790247731,32.40655460930729,0.1611774176762263,0.0815781881912207,9368.9949200914,154860.78648458622,146563431.72582477,,10000000.0,10725.968139532,7499777.378648264,2176380.594696584,-11.79090064563492,-4.475923626460348,-2.829999582466543,57.95541072769918,-3.7215629033349273,-17.167444303966626,s26_features_asymmetry.csv,1
62,2.178133514393557,-1.3880114083341808,0.6958170577736433,0.1685375668980891,3.123811706132143,-2.1046974179501863,10.784157601646308,,4.99999750000125,-1.4038968329476138,234.1993210303661,-367.2278709870317,-3.780984596578005,-2.252964016068936,0.161542431064301,0.0774938451130692,2.230450629949328,95.44492154923752,-19.132019738842708,,-3.000000750000188,-2.8842190969321053,55.999413484189525,-58.45638917283091,-1.6798430184651816,-1.1930588036267074,0.457120092646934,0.1063337064868312,1.3151177487653125,-5.207821519458292,-9.74501535662019,,-13.000013000013,20.91144028642194,-54.12832743216258,89.77152300711494,3542176.1045373813,52.93842699823112,0.1629066026999816,0.0650651342689846,5930.5157282798,157773.8154565754,82268167.32292935,,12000000.0,16695.274585851,7089833.058979151,2232404.626522147,635.1931619000377,-3.43586784908222,-39.33000841141558,-14.792580638947523,33.02219552564099,-4.604822873930674,s26_features_asymmetry.csv,0
63,5.60469072743053,-1.74645004688986,0.4957483666533805,0.2161570464329195,18.5357627354693,-1.984562199650276,-9.968673457884396,,8.999991000009,-0.0590942529751679,-356.01249158277017,-121.1127452082468,-12.089875842744764,-1.1658956479607203,0.1965974574495595,0.0707088505614872,1.4244966887046038,-2.87827802568399,6.5948880557694975,,-9.000009000009,-4.440672613934919,33.84956808573006,-117.52970427138436,3.784182296624545,-39.775185003886165,0.5237337606333261,0.2476961499608923,2.009519960422724,2.0618539780497183,3.956350402673504,,8000000.0,3.271735760127004,-254.80238529827744,-66.03656788392547,9001156.631541649,21.23315667858031,0.1296056001066337,0.0922438844058439,11156.9514121274,123891.4842314752,228866303.0472612,,10000000.0,-791.3635020476,7204243.055632978,2215665.107310124,-17.625343334861288,-8.387403323817779,7.953697771001011,32.75199625739854,-22.384615740660983,-12.3878903456842,s26_features_asymmetry.csv,0
64,2.3024184749838112,2.0229383540570534,0.476608957140715,0.205161652617005,-1.2766025595559465,-2.148840580886275,7.859251508103554,,10000000.0,2.8944549014843486,-758.1196855704073,3301.501871256341,96.63219238554665,-2.936869351038036,0.2789374261785801,0.0649150221451036,-52.26033110033544,-2.712480597288796,-897.130937785988,,10000000.0,-6.290777556431479,419.0365392398078,-93.688764126311,5.9523666316791,-3.5871187521744963,0.3903108040106389,0.1859717977775842,4.614944897743638,-10.290635063496788,14.642025365699164,,-11.000011000011,-1.3637140029312338,-97.06550614255644,-1033.7950035191582,5372270.795455199,93.95310237872953,0.1775734516658436,0.0686812069848353,3701.2550352974,171677.9280115974,185036334.8786229,,10000000.0,8485.7767217702,7457067.288898575,2201500.400752588,-2.5909890484775406,-2.2332921532381373,-12.830491875188953,-22.08022721328896,13.708235982553918,-10.421383747191989,s26_features_asymmetry.csv,1
65,-8.737463153716917,-4.657760635373155,0.5111504510235942,0.1679076221124989,-5.455121905128174,-2.8431325776732623,9.072403379882234,,-11.000011000011,0.6009197145259945,118.22368465189491,128.4240737986482,-5.974822772737908,-8.89631762773325,0.1767671006216707,0.066940613195538,-17.103814465894686,-5.992515011601334,2.479108199076076,,-11.000011000011,-2.075620221847775,-427.9951834617082,6702.470603615573,7.770471819719487,-6.433758170518503,0.3990320206998197,0.2027624327475353,5.718490386138192,216.0470881447009,3.917565774948063,,10.999989000011,-10.233774318054309,-174.4960938993195,54.04547654000766,6084939.691742646,56.5309942084652,0.2436444001605683,0.0875415601840475,8325.312202721,233427.1133160936,249566910.1289758,,10000000.0,9434.4212420762,7259181.319272627,2188410.2779329894,11.768891336645988,-488.55680940452976,3.5640211297410103,33.75684381200656,16.625630563262725,-35.0833184438397,s26_features_asymmetry.csv,0
66,2.0836751304157515,-341.61540609019664,0.5329095664892352,0.1815484957067209,-1.860720488739125,-1.906862763662122,-24.33159348919544,,-5.00000250000125,-0.5623605702327973,-138.62094336096092,53.57177585577812,8.385762226032986,-9.452920297879407,0.3621485932019899,0.1126738660261044,-15.016572341241478,-6.4138858788032245,5.740409065475081,,12000000.0,-1.5629263850447608,-162.54594910971085,1453.142795567148,1.6714082923912643,11.678265528196349,0.4352075846964865,0.2352986844376214,-7.780784789827984,-12.934614199694964,10.13076076077332,,-5.00000250000125,-0.2444627949337824,-117.3179083914008,-235.5083127133155,13496380.0270411,137.2310588919254,0.2651727790552428,0.1307061251555598,3809.103818725801,248906.0090685972,211135945.2799469,,12000000.0,3624.562678592401,7268061.248157765,2218531.595015272,-14.65209682181458,35.97879755941828,109.09348488498036,64.69250276390184,12.307650391322916,-65.11996039258374,s26_features_asymmetry.csv,0
67,3.1723846142073016,2.6482669810631188,0.4544571171875379,0.2948094426920142,-1.3687685750846863,-2.141254417315944,-7.210169081289913,,-11.000011000011,-0.8660173816909867,172.2847112122308,171.1943187411025,3.8790263640603055,4.852253724637027,0.1520590605189126,0.0609488560703788,-2.2700744157693387,-3.6424967959250862,-3.324029558276231,,4.33333188888937,5.048336761895859,1279.130328457955,-66.79161923329333,13.768507994001,22.647544640817745,0.437326114112583,0.2611448025994414,3.1924720160021973,3.505321783539374,338.45199461997805,,-11.000011000011,0.0464008175936237,50.02134819016901,-321.6198685240875,9674025.477093412,37.79542718141242,0.1766342493501168,0.044906979809101,8877.112867511401,172755.29018596842,193868503.42931268,,10000000.0,21167.3212678666,7327475.354723888,2177176.754851665,-1.736048571170574,11.76710084534189,-1.4750201941030072,-6.595259984340118,-14.58424611684313,-2.4438593461647224,s26_features_asymmetry.csv,1
68,26.009675808597542,15.430736447412896,0.6123860101919949,0.1714116032282184,-1.7603693231172195,-2.0207896239710754,1.9513985684119173,,-9.000009000009,-0.0848717181912117,-62.90475641744899,-1715.1949046305692,-10.595259152481711,-76.13043078856292,0.2154242818408268,0.1099433343452055,-2.4066722113806414,-2.374870615422145,13.301988840428873,,-15.000015000015,-13.400592591618135,45.13646231690672,-584.205943689872,10.511430675738993,19.45193301346782,0.4303376865815265,0.1695939393333114,10.529220793250564,8.751841152269531,3.928930733526247,,-5.00000250000125,-0.9182325733573424,79.14596232242681,-115.98704313108576,4251049.778101984,37.0292212581207,0.2094145643188726,0.0975510631588804,10731.1679592018,199675.29563117985,131674990.95667216,,12000000.0,17452.786798363202,7108605.153318892,2221279.3235488245,1.9296237619376289,-27.27903006899308,-9.476904180826656,9.17013949940516,-11.952637010802196,2.376977579734816,s26_features_asymmetry.csv,1
69,-8.847576188085085,-4.809127796482947,0.505770886962113,0.1920263914316646,-3.621175805069679,-2.369387329809677,17.762928131529613,,-11.000011000011,3.0232335303028472,110.22759372864756,-53.30911651835354,5.3422258840294266,-3.512305726247562,0.1395123286513959,0.0703995613371366,6.240541347814381,-7.437545095658458,-64.77921776267273,,-11.000011000011,-2.261983067281641,43.39842170296679,-90.07722654305373,2.297918780914584,-11.26101655755808,0.3926442411943909,0.1313988039249342,21.398381804243087,-16.942271052098736,7.637930281914021,,14000000.0,7.073104499590171,-158.48313269959027,1050.6449202585566,1961852.4903370065,92.95909397854942,0.1512983551304824,0.0581728205799565,3186.6006464774005,147022.012551744,135004248.61654228,,10000000.0,20860.6925496194,6827652.412357701,2197475.682115589,-22.992820050534384,4.155793762929088,17.56000706778315,5.246682038876185,16.138053177529535,2.932723474613361,s26_features_asymmetry.csv,0
70,1.9554174381970544,2.224722540594671,0.7466789866026136,0.1855669958491228,-1.211444359406624,-1.6498931663475669,2.9511701357878986,,-11.000011000011,-4.049956269810073,126.9102405963112,804.3643811816958,13.286644964322626,5.431805767106571,0.2648785690683995,0.0948746043320109,-2.726552859220122,-5.297278353852661,5.575660158679363,,-13.000013000013,-1.258755996216306,-97.96081178337953,-50.15769788283719,2.2646272790359743,3.561128511174071,0.4444033510590641,0.2110474958230382,-7.358010257356677,6.776741323753439,5.093936319606129,,12.999987000013,3.069509355152384,-109.44458924444756,165.98512659417955,7651357.554995834,102.29927871888025,0.4893425234438624,0.0666864086665785,9383.4306325894,473552.7571012433,186110270.9943764,,12000000.0,29625.4973071124,7206515.052570959,2236210.425771698,-9.06057889061406,-5.393046679446796,11.345111962174036,4.587159941962122,12.315561838494633,6.457400996756309,s26_features_asymmetry.csv,1
71,1.5524857933932417,-1.7845634571279736,0.4723271799916897,0.2069460716342318,1.9962086966471748,-42.03127778132828,5.242526790731349,,-9.000009000009,0.0537071066546874,53.31569117560197,-158.36850274921258,-35.4482749863356,1.862442224353214,0.1894653272497474,0.0809919103161518,-1.5110528263626053,-3.6875764145126975,-148.17760900922784,,12000000.0,-2.387026671156602,-71.97766225982969,-54.28840865451932,-6.515491367616957,-2.00050235844146,0.5736535069933356,0.1826643257402491,1.437886801700066,3.466563835315472,-27.662427173452528,,10.999989000011,1.6424095958392513,-95.99090329632143,-62.38144693171766,9973569.473427784,47.90456370710814,0.1343050798450054,0.0796278683580626,5382.4768665746005,129162.608261298,176096223.4883858,,12000000.0,1712.3335079188,7373408.576112272,2158767.7230657795,-2.918640213449288,-5.504569464981687,-4.137982555592386,6.580515819637075,8.263743612674817,-31.532729438033105,s26_features_asymmetry.csv,0
72,-6.816590831698355,17.960309369170425,1.8906615792548311,0.342996635139045,-1.3212466473398874,-1.4387861727372422,-78.3420896554839,,-6.0000030000015,2.184080919162815,49.50583467942743,38.97145682057751,-2.093657650257363,-4.618704571652615,0.1917937002940192,0.0672667870317898,-7.610864247959925,-2.8490061971912315,21.853805496297337,,12000000.0,-4.032292916775253,48.63441112700743,1446.7116318573435,-1.7673017620390905,-1.3253222093681938,0.5184729170942717,0.1721674707809899,1.6698684152154932,-3.75521474423118,3.2964076727673897,,-6.0000030000015,1.276532558627584,56.376164337900285,134.32200144259878,8243192.7171244705,22.681303856777603,0.2171551223894497,0.1098182436250146,17596.7301929892,205851.9714156434,118564446.8667057,,14000000.0,-6363.9642195892,7371661.500800608,2151418.296445813,-1.327900908976049,-4.51275536740809,-5.856584901949802,-9.293160918620204,-31.027612637275585,-6.185497216264632,s26_features_asymmetry.csv,1
73,-2.011828539509671,-2.1616244340136705,0.7607494085258121,0.2667614948552356,-59.66964912806672,-2.267713243767659,3.629730606282476,,14000000.0,-3.287811252566877,-259.9478302149955,39.13013635938089,-2.363099390123688,2.249972786837158,0.1906249539365433,0.0822119138301676,-1.6838082023000065,-3.148256485592854,7.075639365533385,,-5.00000250000125,0.8739303344074641,156.93350582177143,77.09455287372617,-3.114455925372281,-3.624630734772353,0.4435607028889245,0.2648241054946688,2.143851672138996,5.356029308566468,2.935778730057389,,-5.00000250000125,0.0203498695172008,418.5076618335459,73.68263817412955,11234363.395676032,27.64217999272296,0.2258633224044625,0.0404342965937976,15239.319271383602,221387.49851588745,133624487.76422438,,14000000.0,3256.2448484304,7424774.256585485,2236185.6019402663,-5.056116219165943,162.0152114120865,-3.429357672930532,-9.167768881468929,-49.12561573281508,-3.621643258975298,s26_features_asymmetry.csv,0
74,5.340141086201878,-2.300129863536496,0.6293770828974127,0.2880324044915551,-5.211714149784105,-1.8922798588663083,7.651113139363249,,8000000.0,9.624729517339638,-48.701961593766455,-34.93756275352294,5.428973325979976,-13.8667697956154,0.1802429811072579,0.0855647326884468,-4.313223054698581,-3.288794629153388,3.1918292607533743,,8000000.0,-16.723365273328312,-86.98265274943238,-141.47096535617752,-10.743672079642916,-5.929439237199733,0.4165047296990761,0.1315599120126542,3.3442246714098536,7.155820198537216,5.368655832727862,,8.999991000009,0.8358762101461101,-91.38587993115723,-51.6484240208664,6968843.911423202,50.55537900611514,0.1443519842289657,0.0345019576459715,5493.3286357678,141904.0013075128,135308184.83411583,,10000000.0,2448.0651832378003,7361333.442427873,2235979.659622005,-23.102628919063644,-42.75927979313907,-35.56068810199524,498.2986744138429,159.31836966557304,-21.17842718035166,s26_features_asymmetry.csv,0
75,-1.9012424033431128,-3.3692165816296327,0.5203597691143289,0.3142717679611194,-6.602978116499704,-2.7188118775680743,-5.269472671794757,,8.999991000009,0.4161494744517843,-36.04481073270564,28.451013342261508,36.10569983387394,4.422227818040147,0.4555663430341104,0.1831409973831669,-1.7106405791082009,-2.3867855061916496,7.038323084906928,,10000000.0,-13.901270850379245,93.41989793930654,-114.94426408182916,24.086401921785555,-2.668660497803848,2.32731491813048,0.3993321995765415,-6.506761974090253,-1.9868326194363828,-2.198997887193997,,8.999991000009,-1.1771407856274851,223.54144202361985,-407.95814114245456,3593489.1242708704,12.68352155063218,0.222701561687771,0.1126953976062158,30333.5355786204,210822.2150150962,129164592.05652712,,10000000.0,-23.588061901123066,7424170.106555474,2173341.6368818134,-3.967155519328693,-2.2391580420642505,-2.128958788613895,-5.940885066911079,-250.86546656790912,-1.649263497459588,s26_features_asymmetry.csv,0
76,5.456033693903021,4.855674573972665,0.5854987458730109,0.2935969726573676,-1.6021653418247148,-2.1093205415090783,-4.140259231345385,,8000000.0,-2.157586263222606,22.208387168424785,259.2465378022293,14.686558391392632,2.221401832183916,0.2164618611464903,0.0923219848658325,-2.1977433960406136,-27.211185772627218,118.05949170294112,,8000000.0,-13.13253581014003,220.3514650367273,-404.2892706577433,-56.19103637882346,1.4322368404575252,0.5065303079038749,0.2016833571892493,-1.7040035775812663,9.71039710616578,-1.697270568333525,,8000000.0,-4.957074749643932,48.261134780299976,-428.3504637104883,23312322.75705822,80.9784609024472,0.210563838006135,0.0686610660339251,5075.144458359599,203574.9997555972,372476311.4827752,,8000000.0,-17579.9829653388,7120662.351023071,2307855.40605512,-40.55856317927384,-8.438551255069854,-33.05448714587027,-15.948310521246915,1679.3768379238973,-12.000874365263249,s26_features_asymmetry.csv,1
77,-1.2755502157481535,1.8676557512484864,1.4366085617255195,0.3581177712076788,-1.136218125066048,-1.5977331422517609,-2.277995465348796,,6.9999930000070005,16.685266325012776,37.79480841270681,14.812329298763135,-1.421087862896103,1.876524340987334,0.34514517674596,0.1120431140750787,-1.453856466426375,-3.507502048258793,-2.7861206055072523,,8000000.0,5.401725177970951,136.36473743843578,71.38548345514592,-1.083889954477551,1.9491248197156403,2.2055046527825684,0.3491442955156086,-1.1626890473082483,-1.6476870391394045,-1.3999847712389202,,2.9999990000003334,1.0038219192108857,-30.2683302935118,13.990451249691525,16367052.172777662,52.23598012541269,0.2672556178820497,0.1109538482994874,9855.2885838536,253208.3949607346,402427078.48944014,,8000000.0,4880.8021256312,7345761.49992627,2209154.327453316,-7.4485737810047,-5.318348857807199,993.1315262391724,-5.9749390999683465,-8.044958839375552,-4.574314434582267,s26_features_asymmetry.csv,1
78,-2.135780304991911,3.810991743733741,0.536987185816156,0.1837678510417195,-1.7974563550695433,-3.237414360032099,-2.63286250129467,,3.666665444444852,-0.4462548129047645,74.01641071554576,31.45567936690043,-2.932437467321384,-5.961242944186615,0.2259340314395591,0.1121674732640071,25.56436202860733,-9.643943794324452,-2.7857212971827288,,5.9999970000015,-0.1488957512247571,-61.94746008037227,-77.79936367363602,-1.3780972366846804,2.728177976584602,0.5218718308574293,0.17882720778466,-3.765512416215223,8.498324397359484,-7.107572080378886,,3.666665444444852,0.3744164245759521,42.30049214746052,24.05476795101326,22226183.616216544,170.60619284716347,0.1493656075876576,0.0935373418744128,1730.7097170020002,142692.0882661932,267586679.70083445,,10000000.0,4036.9038362494,7300531.037060441,2172449.416917718,-4.27972436880976,-1.8611542787975253,-4.52644683002867,-3.231117133825532,-42.81724707960801,-2.0585181380759825,s26_features_asymmetry.csv,1
79,-1.9279854315181668,1.7639748931607806,0.5466244164055722,0.2277538456081438,-1.1785757326112638,-1.9655212608786787,-1.8449217138330176,,12000000.0,-1.216214328621007,-384.51274846459256,30.51357968865036,-9.953435071864616,-1.881785319459628,0.1693473466585119,0.1109590854725606,1.859637509056042,49.57016531301616,12.514050492270414,,10000000.0,-0.8891754269918538,45.50893380635728,-140.6906534140033,-1.5058042315355078,-2.032373654527209,0.4997356289508523,0.2083400291737466,2.2035089637541403,-18.77330810723093,-4.399107563338585,,-5.00000250000125,0.6161298346821912,-48.98946792083973,85.68802758714536,8319806.574003261,42.32829053239298,0.2885390895065679,0.097490649464377,13018.281825946602,275127.8911114576,100787340.90916155,,10000000.0,31168.2518630998,7381548.055382371,2175034.240645057,-1.3022864291403362,-1.5683376427875788,-6.0821211439224125,6.24907782162413,-13.298011660499032,-10.797330117541502,s26_features_asymmetry.csv,1
80,-6.132834366607129,1.4454691235493953,5.243982480942023,0.4386970340635041,-1.0450331584663477,-1.3208576600039197,-109.22247848986036,,-3.666667888889296,-1.5822641730856342,-97.73732305251544,-133.78295824189414,323.49255256291184,6.306101930296435,0.26152321338634,0.1126701554580813,-3.110971722565786,-6.157172430237298,6.256202361559759,,-13.000013000013,-4.436213739485575,162.69615786506986,-66.19136921794428,1.997788355813344,1.5172814799606646,1.1872427717656509,0.3810858929706723,-1.40586713489564,-7.817983852203364,11.157841463245338,,-9.000009000009,0.5066231301556101,-9.730307899240048,-32.81467692705266,9411812.86352018,48.86489053495232,0.2602604923588155,0.1755796210462333,10233.4042055972,239256.232997491,170198934.6629649,,14000000.0,15945.7319892526,7329183.10437665,2331221.420303477,10.644961972243356,-12.80848597998591,-279.00863716978114,12.195661123149078,11.144551100793432,-1005.872078027662,s26_features_asymmetry.csv,1
81,25.86275584662389,-24.963291578567908,0.4912840579429437,0.1826139244329147,-1.7033025893579117,-1.7005455537116465,6.636079518430287,,-13.000013000013,-3.674816800564761,79.48621077782833,-60.02309171444399,-7.864521221779434,20.12249901873516,0.1718519304567216,0.0440367573590116,-4.299536396229443,-5.235725814225359,4.472520539336749,,12000000.0,-4.823834739523848,-77.31373021731855,-216.21713453618628,1.134646116694863,2.730738169016244,0.5575581433849167,0.2462245428744142,-51.44209334812645,3.212995450121388,2.1554695475423578,,-3.0000010000003337,5.148819901798993,-41.274110067011016,-22.09211403521994,6378487.061825112,152.82615706739935,0.3006879626172845,0.1485778802098758,3884.201071869,279894.8694267604,127133520.3631918,,10000000.0,14010.9243386016,7358941.348898488,2291183.1365096294,4.727370708591239,1.910404530251679,3.928284895429337,-6.084014456236338,10.007670459688187,-30.600719122284016,s26_features_asymmetry.csv,0
82,12.356808075087947,-2.7318402498033416,0.6393016568991519,0.1221178394213584,-8.327093663449107,-2.2415972855137327,52.32025805779448,,-11.000011000011,-0.6195466665815971,44.72935763948522,75.29821119917463,-4.540302129628475,-2.3840816180909745,0.2205401199891234,0.0907266795907692,3.699236822922973,-5.782742207946655,-18.14808983201833,,4.99999750000125,0.1098383964082044,-90.78586746881722,-219.90678553677785,3.2537891853657386,-4.818840274846068,0.6944461135482115,0.2238097697698731,10.094303740165604,-10.66617388728005,6.332953031738989,,-3.666667888889296,1.08948013259372,-71.28141480716035,142.75502961366274,12095512.464653848,63.84618273988259,0.21538771154461,0.0934047752634884,6542.1472462716,205777.414945946,199394580.97710124,,6000000.0,-1915.9534241686,7359523.72140884,2165352.974378316,-40.260365963238186,-5.039292967454145,94.83861454556276,16.803521088941718,1452.686018196831,8.484490691421676,s26_features_asymmetry.csv,0
83,10.88410063256536,-4.420049242547126,0.5913238288184968,0.173947534845481,-5.36740835618984,-2.70076716543227,-33.81346157549397,,-6.0000030000015,-0.0534406248873947,50.69366165754126,-97.61873029166124,-3.104554571068972,-12.98518064409928,0.1391093074163809,0.0561820138659664,14.62729939060904,-33.07578771031135,-4.274277519162059,,-6.0000030000015,-23.94408853259697,-450.54924179322046,-11610.382593247436,12.476946548172831,-1.9864612737701868,0.4398369148859992,0.1414398380748003,1.7812971018896702,13.173085978766682,2.110760943361605,,-6.0000030000015,-7.238094587664567,18.17274000271076,-115.99712784971416,9664947.76297719,75.12802259877353,0.2418211553620394,0.0451651470069815,6270.643203703201,236480.8100861048,207596964.6580552,,12000000.0,12265.9726652476,7221968.8778439695,2142960.1943136696,-55.29283930814726,-337.1556542523883,-5.212431273992441,-16.94749880251765,-5.103012873640376,24.12685636645456,s26_features_asymmetry.csv,0
84,-20.40041781055824,-3.987327317520256,0.5740386451093771,0.2535844244122139,-4.445372022794785,-2.412413471533468,8.96695694890955,,-9.000009000009,-2.248142326203678,-61.28749568239126,52.08686715001309,5.444511881496594,-1.6657883177691797,0.2528943539295003,0.0921097932845697,3.747875127122021,-2.681116370257686,2.6288250472312,,10.999989000011,-17.074176939397915,-46.53096408375834,117.6532794065052,4.818613948798915,-1.8397304166510349,0.3892732980020117,0.138885351881175,1.8910451590071824,287.56850545486697,3.1662756153834515,,10.999989000011,2.3663196119817296,-34.3260151693698,44.020493793744656,6308479.405258337,21.01384003709796,0.4886329865679628,0.1063120980871684,42464.27243609,463970.1656859981,142364398.53167757,,12000000.0,35032.7466461068,6889149.000473743,2241169.553747441,-45.44242504130938,5.172505798902229,42.50850514533334,3.867407784310521,8.219153013292667,1.576304060463824,s26_features_asymmetry.csv,0
85,1.6146577874298051,-2.901156521626101,0.5682789949391219,0.2150080511376236,-11.05814508577814,-2.6498459423649634,8.896243486221861,,12000000.0,-1.3670288441337377,134.9925437227039,-1320.0467043352223,-6.867499876746591,-7.670425657937281,0.1954800276580465,0.0756888664463803,-6.660916380287487,-3.647557089897268,17.06268406369664,,10000000.0,-2.779514447490921,-150.78950185794713,-3639.028330024053,-3.76663761856035,3.781920797508216,0.543039745832222,0.2644570436224024,-3.241140962605557,-14.05590785380488,-27.87584608345162,,14000000.0,-3.717596678094554,134.1276291310976,-191.31399745189387,4596191.825896974,133.96989566900623,0.1946252681617455,0.055622813547377,2862.7699860198,189358.9299350902,139043947.90495387,,10000000.0,16011.391668567803,7303017.075456867,2205260.2824455374,-7.925108206291035,2.4203314081854086,-6.625305364948255,4.0622747267533175,10.917226178386167,1.3007069608799735,s26_features_asymmetry.csv,0
86,-12.530702904674326,-5.68356835183329,0.341550852937111,0.1551376911969535,9.066918390795983,-19.654543122810765,-4.678383441202879,,3.666665444444852,-3.587273415797466,-182.48312455049896,283.9300921904208,4.050901974627928,-3.605934282349066,0.1762159789447241,0.0750631323661768,3.1681082079742224,35.48575694069669,12.284360635306417,,3.666665444444852,0.3069319447746885,-112.31185221024543,-41.15083071349827,3.705177036443028,-3.351103871576394,0.5590336376616483,0.2994499723870917,21.79314311087432,-4.209278314520109,5.601619654148599,,8.999991000009,0.3319856023934514,-56.57254131212648,109.78969708956532,7304870.29291349,6.98691882381168,0.2004683856539648,0.0447619700298741,44613.3740794018,196079.9238172802,75323931.42934626,,8000000.0,5775.463277727,7371822.387510846,2211776.751599058,-9.413859741262849,7.777610616427489,-4.580766834699305,-8.259962540144022,-4.404414858670751,-2.241991401261175,s26_features_asymmetry.csv,0
87,6.374730969455199,1.7183264737692665,0.4871343037866245,0.1899074655298725,-1.204960965164204,-2.112638178048225,-3.819727010608137,,12000000.0,2.531719365014298,-40.434644876086345,125.40672015141232,-14.49167356499663,-2.168990549875258,0.1635853918667762,0.1345279308354286,2.218983913607248,-130.68846956299478,10.430592618086749,,12000000.0,4.559466989937349,102.25243788288252,78.7615739539956,5.170196055527101,-2.1673085929949027,0.4531861094506517,0.1319471155384038,2.030259886876661,64.18416132437915,5.815788735538467,,-9.000009000009,-0.3913571115744748,-316.3577982630378,33.4506580729856,4346796.143259305,72.21827884530632,0.1901712399945081,0.0450936221141556,5124.6469994508,185978.0285245962,77577139.6431864,,12000000.0,25650.1999705644,7320033.724947096,2178448.953676345,-20.315271467828136,-5.955236378819938,-15.656158155524125,-56.90174370751959,552.8784663965265,-4.804540736046353,s26_features_asymmetry.csv,1
88,1.54119794842766,-6.895168212821807,0.4954923796033749,0.1540386644963757,-4.650832181473934,-2.9878498687264416,-11.703644953310173,,-13.000013000013,-18.303168061765863,52.01232939543343,399.7469181637477,-4.719916852701645,-4.472032187991266,0.1602788286617394,0.068948434714025,-10.308407436741572,-3.1303281317619955,-18.611923243281588,,-5.00000250000125,-1.4119014586803338,-311.5171981988705,-41.42051130497392,-3.0753318945249632,1.483688854086681,0.5239805995053199,0.1815140424934427,-2.127663508015139,6.798197328491439,12.34858908186183,,-5.00000250000125,-16.304770816927874,-356.64241554400644,-121.2478782043344,6037778.942386283,30.969597871110626,0.2291533219662705,0.0450140492778008,13900.8866812454,224109.288684052,100605029.02739546,,14000000.0,18670.8615849082,7138315.176643899,2159092.92807429,-1.186339358818184,-8.831158447065272,-17.552194029071682,-168.379821147262,-247.1554413400504,-15.549704399035868,s26_features_asymmetry.csv,0
89,25.78302630424652,-2.6275393304849355,0.5217260091380039,0.1832899685727989,-5.251889187512593,-1.946858744416602,28.098800048576976,,3.666665444444852,0.6532247066963123,-68.8739426871533,73.08226464856196,9.490427677758436,-19.558437235243648,0.2480547632697117,0.0646683335782612,-2.1330703683425933,-1.892372091592205,-89.98805364331164,,14000000.0,-6.779964624128589,-43.43954411458906,1022.014277731244,6.132531374767141,-1.7774453123477418,0.4794901442746713,0.2167883364068435,1.592671442162161,19.519308811640744,5.815435391957634,,-11.000011000011,2.9798032349054533,-57.92763257972501,-169657.790037192,8122976.353159594,25.601958220376503,0.1769494776951112,0.0446176863983682,12821.5162331838,173088.08279635978,147298387.3956351,,14000000.0,21707.6436647302,7433531.568677673,2143664.450423509,-32.1199798362188,-24.566042760447782,10.034842575290748,16.61977975361908,22.72189751890409,11.361829950260002,s26_features_asymmetry.csv,0
